time,open,high,low,close
2013-07-11T15:30:00+02:00,3557.79,3579.29,3552.52,3578.3
2013-07-12T15:30:00+02:00,3579.58,3600.08,3576.57,3600.08
2013-07-15T15:30:00+02:00,3601.09,3609.59,3591.54,3607.49
2013-07-16T15:30:00+02:00,3611,3611.35,3589.65,3598.5
2013-07-17T15:30:00+02:00,3608.13,3615.79,3600.69,3610
2013-07-18T15:30:00+02:00,3610.03,3624.54,3607.09,3611.28
2013-07-19T15:30:00+02:00,3581.9,3589.05,3578.57,3587.61
2013-07-22T15:30:00+02:00,3599.87,3601.92,3587.46,3600.39
2013-07-23T15:30:00+02:00,3606.7,3606.7,3576.96,3579.27
2013-07-24T15:30:00+02:00,3605.26,3606.28,3573.53,3579.6
2013-07-25T15:30:00+02:00,3589.46,3606.19,3579.2,3605.19
2013-07-26T15:30:00+02:00,3584.85,3613.33,3581.26,3613.16
2013-07-29T15:30:00+02:00,3604.29,3618.86,3592.8,3599.14
2013-07-30T15:30:00+02:00,3612.36,3629.12,3606.33,3616.47
2013-07-31T15:30:00+02:00,3627.66,3649.35,3624.77,3626.37
2013-08-01T15:30:00+02:00,3654.18,3678.5,3653.74,3675.74
2013-08-02T15:30:00+02:00,3671.11,3689.59,3663.88,3689.59
2013-08-05T15:30:00+02:00,3682.67,3694.19,3681.34,3692.95
2013-08-06T15:30:00+02:00,3685.39,3690.32,3654.67,3665.77
2013-08-07T15:30:00+02:00,3658.53,3663.2,3633.59,3654.01
2013-08-08T15:30:00+02:00,3672.21,3675.71,3649.64,3669.12
2013-08-09T15:30:00+02:00,3664.27,3677.83,3649.69,3660.11
2013-08-12T15:30:00+02:00,3645.78,3673.51,3645.39,3669.95
2013-08-13T15:30:00+02:00,3675.37,3691.06,3648.82,3684.44
2013-08-14T15:30:00+02:00,3683.97,3686.55,3668.74,3669.27
2013-08-15T15:30:00+02:00,3625.36,3626.77,3600.96,3606.12
2013-08-16T15:30:00+02:00,3603.78,3621.46,3598.65,3602.78
2013-08-19T15:30:00+02:00,3601.88,3623.48,3589.03,3589.09
2013-08-20T15:30:00+02:00,3596.77,3625.26,3593.15,3613.59
2013-08-21T15:30:00+02:00,3603.68,3630.23,3589.02,3599.79
2013-08-22T15:30:00+02:00,3614.14,3639.21,3613.93,3638.71
2013-08-23T15:30:00+02:00,3659.21,3660.66,3643.86,3657.79
2013-08-26T15:30:00+02:00,3661.81,3684.22,3652.26,3657.57
2013-08-27T15:30:00+02:00,3616.06,3629.95,3573.57,3578.52
2013-08-28T15:30:00+02:00,3579.11,3607.36,3578.8,3593.35
2013-08-29T15:30:00+02:00,3587.07,3635.84,3587.07,3620.3
2013-08-30T15:30:00+02:00,3621.59,3621.78,3581.05,3589.87
2013-09-03T15:30:00+02:00,3622.64,3637.06,3593.62,3612.61
2013-09-04T15:30:00+02:00,3619.06,3651.78,3612.22,3649.04
2013-09-05T15:30:00+02:00,3652.44,3665.01,3651.17,3658.78
2013-09-06T15:30:00+02:00,3672.82,3677.07,3618.77,3660.01
2013-09-09T15:30:00+02:00,3675.12,3708.42,3675.12,3706.18
2013-09-10T15:30:00+02:00,3724.67,3729.38,3716.44,3729.02
2013-09-11T15:30:00+02:00,3710.79,3726.59,3704.22,3725.01
2013-09-12T15:30:00+02:00,3724.53,3731.84,3713.08,3715.97
2013-09-13T15:30:00+02:00,3723.27,3724.73,3701.88,3722.18
2013-09-16T15:30:00+02:00,3755,3756.24,3712.47,3717.85
2013-09-17T15:30:00+02:00,3725.31,3747.08,3724.26,3745.7
2013-09-18T15:30:00+02:00,3751.29,3790.7,3737.69,3783.64
2013-09-19T15:30:00+02:00,3794.7,3798.15,3781.59,3789.38
2013-09-20T15:30:00+02:00,3796.28,3798.76,3774.12,3774.73
2013-09-23T15:30:00+02:00,3786.84,3787.14,3745.54,3765.29
2013-09-24T15:30:00+02:00,3771.6,3789.85,3753.04,3768.25
2013-09-25T15:30:00+02:00,3772.59,3782.92,3754.94,3761.1
2013-09-26T15:30:00+02:00,3774.95,3795.72,3772.8,3787.43
2013-09-27T15:30:00+02:00,3767.9,3788.35,3762.67,3781.59
2013-09-30T15:30:00+02:00,3737.6,3780.97,3734.74,3771.48
2013-10-01T15:30:00+02:00,3774.18,3817.98,3774.18,3817.98
2013-10-02T15:30:00+02:00,3793.11,3819.28,3788.45,3815.02
2013-10-03T15:30:00+02:00,3809.9,3816.96,3753.17,3774.34
2013-10-04T15:30:00+02:00,3774.72,3812.86,3773.4,3807.75
2013-10-07T15:30:00+02:00,3776.64,3800.08,3769.75,3770.38
2013-10-08T15:30:00+02:00,3772.22,3772.49,3694.15,3694.83
2013-10-09T15:30:00+02:00,3701.62,3702.15,3650.03,3677.78
2013-10-10T15:30:00+02:00,3721.58,3764.72,3721.11,3760.75
2013-10-11T15:30:00+02:00,3753.22,3794.37,3751.38,3791.87
2013-10-14T15:30:00+02:00,3767.49,3816.41,3766.28,3815.27
2013-10-15T15:30:00+02:00,3810.72,3824.44,3789.68,3794.01
2013-10-16T15:30:00+02:00,3815,3840.48,3814.15,3839.43
2013-10-17T15:30:00+02:00,3822.85,3863.49,3821.43,3863.15
2013-10-18T15:30:00+02:00,3893.36,3914.93,3882.06,3914.28
2013-10-21T15:30:00+02:00,3922.65,3931.45,3909.91,3920.05
2013-10-22T15:30:00+02:00,3935.54,3947.67,3904.06,3929.57
2013-10-23T15:30:00+02:00,3907.3,3911.64,3887.66,3907.07
2013-10-24T15:30:00+02:00,3911.61,3932.6,3907.54,3928.96
2013-10-25T15:30:00+02:00,3955.98,3961.1,3927.5,3943.36
2013-10-28T14:30:00+01:00,3942.56,3947.58,3927.09,3940.13
2013-10-29T14:30:00+01:00,3954.34,3957.12,3934.94,3952.34
2013-10-30T14:30:00+01:00,3962.4,3966.71,3919.13,3930.62
2013-10-31T14:30:00+01:00,3924.34,3945.04,3909.26,3919.71
2013-11-01T14:30:00+01:00,3932.45,3938.48,3904.2,3922.04
2013-11-04T15:30:00+01:00,3932.6,3937.5,3919.46,3936.59
2013-11-05T15:30:00+01:00,3925.06,3947.27,3909.63,3939.86
2013-11-06T15:30:00+01:00,3952.18,3955.97,3920.91,3931.95
2013-11-07T15:30:00+01:00,3935.81,3938.33,3855.07,3857.33
2013-11-08T15:30:00+01:00,3871.24,3919.23,3869.12,3919.23
2013-11-11T15:30:00+01:00,3913.64,3925.34,3904.72,3919.79
2013-11-12T15:30:00+01:00,3907.82,3922.27,3902.67,3919.92
2013-11-13T15:30:00+01:00,3899.38,3965.58,3899.31,3965.58
2013-11-14T15:30:00+01:00,3956.47,3975.89,3949.01,3972.74
2013-11-15T15:30:00+01:00,3978.27,3985.97,3969.22,3985.97
2013-11-18T15:30:00+01:00,3990.06,3994.97,3942.85,3949.07
2013-11-19T15:30:00+01:00,3945.97,3960.44,3923.47,3931.55
2013-11-20T15:30:00+01:00,3940.98,3952.08,3911.61,3921.27
2013-11-21T15:30:00+01:00,3938.11,3970.91,3936.82,3969.15
2013-11-22T15:30:00+01:00,3977.31,3991.66,3973,3991.65
2013-11-25T15:30:00+01:00,4004.37,4007.09,3987.16,3994.57
2013-11-26T15:30:00+01:00,3996.7,4026.99,3989.49,4017.75
2013-11-27T15:30:00+01:00,4026.92,4045.81,4023.65,4044.75
2013-11-29T15:30:00+01:00,4057.16,4069.7,4055.45,4059.89
2013-12-02T15:30:00+01:00,4065.66,4068.49,4040.88,4045.26
2013-12-03T15:30:00+01:00,4038.99,4050.08,4022.12,4037.2
2013-12-04T15:30:00+01:00,4020.33,4051.73,4004.76,4038
2013-12-05T15:30:00+01:00,4037.99,4043.71,4025.26,4033.16
2013-12-06T15:30:00+01:00,4069.86,4069.86,4042.35,4062.52
2013-12-09T15:30:00+01:00,4073.75,4081.78,4063.5,4068.75
2013-12-10T15:30:00+01:00,4061.17,4074.01,4056.49,4060.49
2013-12-11T15:30:00+01:00,4061.67,4065.08,3998.92,4003.81
2013-12-12T15:30:00+01:00,4004.75,4013.54,3993.57,3998.4
2013-12-13T15:30:00+01:00,4015.53,4017.45,3992.29,4000.98
2013-12-16T15:30:00+01:00,4019.37,4043,4019.14,4029.52
2013-12-17T15:30:00+01:00,4028.88,4034.69,4011.58,4023.68
2013-12-18T15:30:00+01:00,4024.67,4070.38,3979.59,4070.06
2013-12-19T15:30:00+01:00,4059.34,4063.7,4045.41,4058.13
2013-12-20T15:30:00+01:00,4064.89,4111.93,4064.73,4104.74
2013-12-23T15:30:00+01:00,4136.14,4149.3,4127.72,4148.9
2013-12-24T15:30:00+01:00,4150.64,4155.62,4147.15,4155.42
2013-12-26T15:30:00+01:00,4164.21,4169.97,4158.59,4167.18
2013-12-27T15:30:00+01:00,4173.36,4175.36,4153.64,4156.59
2013-12-30T15:30:00+01:00,4153.58,4158.73,4142.18,4154.2
2013-12-31T15:30:00+01:00,4161.51,4177.73,4160.77,4176.59
2014-01-02T15:30:00+01:00,4160.03,4160.96,4131.79,4143.07
2014-01-03T15:30:00+01:00,4148.56,4152.96,4124.96,4131.91
2014-01-06T15:30:00+01:00,4137.03,4139.78,4103.75,4113.68
2014-01-07T15:30:00+01:00,4128.57,4158.18,4126.48,4153.18
2014-01-08T15:30:00+01:00,4154.28,4171.75,4145,4165.61
2014-01-09T15:30:00+01:00,4179.04,4182.74,4142.7,4156.19
2014-01-10T15:30:00+01:00,4168.94,4174.68,4142.21,4174.66
2014-01-13T15:30:00+01:00,4167.41,4179.47,4097.99,4113.3
2014-01-14T15:30:00+01:00,4129.6,4183.84,4125.81,4183.02
2014-01-15T15:30:00+01:00,4196.53,4218.79,4195.98,4214.88
2014-01-16T15:30:00+01:00,4209.59,4219.28,4204.15,4218.69
2014-01-17T15:30:00+01:00,4207.82,4217.24,4187.31,4197.58
2014-01-21T15:30:00+01:00,4222.98,4227.93,4193.17,4225.76
2014-01-22T15:30:00+01:00,4234.58,4246.55,4225.52,4243
2014-01-23T15:30:00+01:00,4224.36,4224.44,4192.28,4218.87
2014-01-24T15:30:00+01:00,4194.97,4197.93,4128.17,4128.17
2014-01-27T15:30:00+01:00,4132.22,4136.46,4052.63,4083.61
2014-01-28T15:30:00+01:00,4067.86,4099.81,4067.69,4097.96
2014-01-29T15:30:00+01:00,4060.61,4091.27,4044.76,4051.43
2014-01-30T15:30:00+01:00,4098.81,4135.84,4094.17,4123.13
2014-01-31T15:30:00+01:00,4068.63,4124.92,4067.61,4103.88
2014-02-03T15:30:00+01:00,4105.06,4113.55,3989.95,3996.96
2014-02-04T15:30:00+01:00,4019.44,4044.2,4004.58,4031.52
2014-02-05T15:30:00+01:00,4015.5,4026.28,3968.19,4011.55
2014-02-06T15:30:00+01:00,4022.66,4064.06,4022.17,4057.12
2014-02-07T15:30:00+01:00,4081.82,4126.51,4069.93,4125.86
2014-02-10T15:30:00+01:00,4125.12,4148.3,4122.61,4148.17
2014-02-11T15:30:00+01:00,4154.66,4198.51,4153.1,4191.04
2014-02-12T15:30:00+01:00,4196.85,4212.61,4190.39,4201.29
2014-02-13T15:30:00+01:00,4171.58,4240.67,4170.47,4240.67
2014-02-14T15:30:00+01:00,4237,4250.91,4225.75,4244.03
2014-02-18T15:30:00+01:00,4253.71,4277.33,4243.56,4272.78
2014-02-19T15:30:00+01:00,4260.74,4274.29,4232.38,4237.95
2014-02-20T15:30:00+01:00,4241.46,4272.34,4226.75,4267.55
2014-02-21T15:30:00+01:00,4282.17,4284.85,4261.63,4263.41
2014-02-24T15:30:00+01:00,4273.32,4311.12,4272.11,4292.97
2014-02-25T15:30:00+01:00,4298.48,4307.51,4275.8,4287.59
2014-02-26T15:30:00+01:00,4300.45,4316.82,4278.54,4292.06
2014-02-27T15:30:00+01:00,4291.47,4322.46,4284.78,4318.93
2014-02-28T15:30:00+01:00,4323.52,4342.59,4275.61,4308.12
2014-03-03T15:30:00+01:00,4261.42,4284.15,4239.65,4277.3
2014-03-04T15:30:00+01:00,4327.85,4357.21,4327.54,4351.97
2014-03-05T15:30:00+01:00,4352.76,4362.5,4344.15,4357.97
2014-03-06T15:30:00+01:00,4368.81,4371.71,4341,4352.13
2014-03-07T15:30:00+01:00,4370.98,4371.39,4319.15,4336.22
2014-03-10T14:30:00+01:00,4332.62,4339.93,4307.84,4334.45
2014-03-11T14:30:00+01:00,4342.93,4354.43,4295.47,4307.19
2014-03-12T14:30:00+01:00,4288.6,4323.33,4270.22,4323.33
2014-03-13T14:30:00+01:00,4338.26,4339.9,4242.94,4260.42
2014-03-14T14:30:00+01:00,4250.45,4272.34,4241.94,4245.4
2014-03-17T14:30:00+01:00,4274.22,4301.28,4273.01,4279.95
2014-03-18T14:30:00+01:00,4286.22,4334.66,4284.11,4333.31
2014-03-19T14:30:00+01:00,4331.46,4334.3,4283.54,4307.6
2014-03-20T14:30:00+01:00,4297.99,4329.61,4287.41,4319.29
2014-03-21T14:30:00+01:00,4339.9,4344.39,4268.34,4276.79
2014-03-24T14:30:00+01:00,4289.49,4289.49,4190.61,4226.39
2014-03-25T14:30:00+01:00,4252.65,4274.32,4203.64,4234.27
2014-03-26T14:30:00+01:00,4254.98,4263.07,4173.58,4173.58
2014-03-27T14:30:00+01:00,4169.35,4186.13,4131.81,4151.23
2014-03-28T14:30:00+01:00,4163.18,4203.49,4144.69,4155.76
2014-03-31T15:30:00+02:00,4185.63,4212.97,4180.54,4198.99
2014-04-01T15:30:00+02:00,4219.87,4268.2,4218.77,4268.04
2014-04-02T15:30:00+02:00,4281.61,4286.09,4258.86,4276.46
2014-04-03T15:30:00+02:00,4282.18,4284.68,4216.57,4237.74
2014-04-04T15:30:00+02:00,4263.94,4267.06,4118.71,4127.73
2014-04-07T15:30:00+02:00,4110.92,4133.68,4052.14,4079.75
2014-04-08T15:30:00+02:00,4085.18,4120.24,4066.11,4112.99
2014-04-09T15:30:00+02:00,4129.63,4185.19,4121.17,4183.9
2014-04-10T15:30:00+02:00,4181.21,4182.61,4042.76,4054.11
2014-04-11T15:30:00+02:00,4015.07,4067.22,3991.63,3999.73
2014-04-14T15:30:00+02:00,4038.06,4050.79,3986.5,4022.69
2014-04-15T15:30:00+02:00,4032.63,4054.8,3946.03,4034.16
2014-04-16T15:30:00+02:00,4066.82,4086.28,4038.81,4086.23
2014-04-17T15:30:00+02:00,4080.3,4110.46,4064.7,4095.52
2014-04-21T15:30:00+02:00,4105.36,4121.55,4081.91,4121.55
2014-04-22T15:30:00+02:00,4132.06,4170.72,4131.61,4161.46
2014-04-23T15:30:00+02:00,4160.9,4161.44,4125.41,4126.97
2014-04-24T15:30:00+02:00,4174.61,4177.16,4107.52,4148.34
2014-04-25T15:30:00+02:00,4125.16,4126.98,4068.1,4075.56
2014-04-28T15:30:00+02:00,4091.81,4111.59,4014.17,4074.4
2014-04-29T15:30:00+02:00,4089.51,4111.45,4070.24,4103.54
2014-04-30T15:30:00+02:00,4085.19,4116.14,4070.62,4114.56
2014-05-01T15:30:00+02:00,4121.25,4149.56,4105.61,4127.45
2014-05-02T15:30:00+02:00,4138.63,4145.06,4115.89,4123.9
2014-05-05T15:30:00+02:00,4099.25,4138.34,4086.35,4138.06
2014-05-06T15:30:00+02:00,4128.22,4132.46,4080.76,4080.76
2014-05-07T15:30:00+02:00,4085.49,4091.03,4021.05,4067.67
2014-05-08T15:30:00+02:00,4053.28,4109.2,4039.91,4051.5
2014-05-09T15:30:00+02:00,4043.44,4071.87,4025.24,4071.87
2014-05-12T15:30:00+02:00,4092.84,4146.54,4092.09,4143.86
2014-05-13T15:30:00+02:00,4144.9,4155.13,4128.01,4130.17
2014-05-14T15:30:00+02:00,4122.08,4132.33,4093.83,4100.63
2014-05-15T15:30:00+02:00,4096.53,4098.25,4035.96,4069.29
2014-05-16T15:30:00+02:00,4070.35,4091.16,4044.27,4090.59
2014-05-19T15:30:00+02:00,4080.33,4128.47,4075.7,4125.82
2014-05-20T15:30:00+02:00,4121.11,4124.86,4080.61,4096.89
2014-05-21T15:30:00+02:00,4105.96,4133.61,4103.61,4131.54
2014-05-22T15:30:00+02:00,4136.09,4164.85,4131.47,4154.34
2014-05-23T15:30:00+02:00,4159.78,4186.58,4148.3,4185.81
