time,open,high,low,close
2008-09-24T02:00:00+02:00,1181737000000,1181737000000,1181737000000,1181737000000
2008-09-25T02:00:00+02:00,1184737000000,1184737000000,1184737000000,1184737000000
2008-09-26T02:00:00+02:00,1180737000000,1180737000000,1180737000000,1180737000000
2008-10-01T02:00:00+02:00,1475360000000,1475360000000,1475360000000,1475360000000
2008-10-02T02:00:00+02:00,1470360000000,1470360000000,1470360000000,1470360000000
2008-10-03T02:00:00+02:00,1470360000000,1470360000000,1470360000000,1470360000000
2008-10-06T02:00:00+02:00,1470360000000,1470360000000,1470360000000,1470360000000
2008-10-08T02:00:00+02:00,1558677000000,1558677000000,1558677000000,1558677000000
2008-10-14T02:00:00+02:00,1558677000000,1558677000000,1558677000000,1558677000000
2008-10-15T02:00:00+02:00,1738471000000,1738471000000,1738471000000,1738471000000
2008-10-16T02:00:00+02:00,1738471000000,1738471000000,1738471000000,1738471000000
2008-10-17T02:00:00+02:00,1738471000000,1738471000000,1738471000000,1738471000000
2008-10-20T02:00:00+02:00,1738471000000,1738471000000,1738471000000,1738471000000
2008-10-21T02:00:00+02:00,1738471000000,1738471000000,1738471000000,1738471000000
2008-10-22T02:00:00+02:00,1754436000000,1754436000000,1754436000000,1754436000000
2008-10-23T02:00:00+02:00,1754436000000,1754436000000,1754436000000,1754436000000
2008-10-24T02:00:00+02:00,1754436000000,1754436000000,1754436000000,1754436000000
2008-10-27T01:00:00+01:00,1754436000000,1754436000000,1754436000000,1754436000000
2008-10-28T01:00:00+01:00,1754436000000,1754436000000,1754436000000,1754436000000
2008-10-29T01:00:00+01:00,1843350000000,1843350000000,1843350000000,1843350000000
2008-10-30T01:00:00+01:00,1843350000000,1843350000000,1843350000000,1843350000000
2008-10-31T01:00:00+01:00,1843350000000,1843350000000,1843350000000,1843350000000
2008-11-03T01:00:00+01:00,1843350000000,1843350000000,1843350000000,1843350000000
2008-11-04T01:00:00+01:00,1843350000000,1843350000000,1843350000000,1843350000000
2008-11-05T01:00:00+01:00,2017405000000,2017405000000,2017405000000,2017405000000
2008-11-06T01:00:00+01:00,2017405000000,2017405000000,2017405000000,2017405000000
2008-11-07T01:00:00+01:00,2017405000000,2017405000000,2017405000000,2017405000000
2008-11-10T01:00:00+01:00,2027405000000,2027405000000,2027405000000,2027405000000
2008-11-12T01:00:00+01:00,2126076000000,2126076000000,2126076000000,2126076000000
2008-11-13T01:00:00+01:00,2126076000000,2126076000000,2126076000000,2126076000000
2008-11-14T01:00:00+01:00,2126076000000,2126076000000,2126076000000,2126076000000
2008-11-17T01:00:00+01:00,2126076000000,2126076000000,2126076000000,2126076000000
2008-11-18T01:00:00+01:00,2131076000000,2131076000000,2131076000000,2131076000000
2008-11-19T01:00:00+01:00,2101672000000,2101672000000,2101672000000,2101672000000
2008-11-20T01:00:00+01:00,2101672000000,2101672000000,2101672000000,2101672000000
2008-11-21T01:00:00+01:00,2101672000000,2101672000000,2101672000000,2101672000000
2008-11-24T01:00:00+01:00,2101672000000,2101672000000,2101672000000,2101672000000
2008-11-25T01:00:00+01:00,2101672000000,2101672000000,2101672000000,2101672000000
2008-11-26T01:00:00+01:00,2016586000000,2016586000000,2016586000000,2016586000000
2008-11-28T01:00:00+01:00,2016586000000,2016586000000,2016586000000,2016586000000
2008-12-01T01:00:00+01:00,2016586000000,2016586000000,2016586000000,2016586000000
2008-12-02T01:00:00+01:00,2016586000000,2016586000000,2016586000000,2016586000000
2008-12-03T01:00:00+01:00,2050875000000,2050875000000,2050875000000,2050875000000
2008-12-04T01:00:00+01:00,2050875000000,2050875000000,2050875000000,2050875000000
2008-12-05T01:00:00+01:00,2050875000000,2050875000000,2050875000000,2050875000000
2008-12-08T01:00:00+01:00,2050875000000,2050875000000,2050875000000,2050875000000
2008-12-09T01:00:00+01:00,2050875000000,2050875000000,2050875000000,2050875000000
2008-12-10T01:00:00+01:00,2175483000000,2175483000000,2175483000000,2175483000000
2008-12-11T01:00:00+01:00,2175483000000,2175483000000,2175483000000,2175483000000
2008-12-12T01:00:00+01:00,2175483000000,2175483000000,2175483000000,2175483000000
2008-12-15T01:00:00+01:00,2175483000000,2175483000000,2175483000000,2175483000000
2008-12-16T01:00:00+01:00,2175483000000,2175483000000,2175483000000,2175483000000
2008-12-17T01:00:00+01:00,2150351000000,2150351000000,2150351000000,2150351000000
2008-12-24T01:00:00+01:00,2081378000000,2081378000000,2081378000000,2081378000000
2008-12-31T01:00:00+01:00,2100228000000,2100228000000,2100228000000,2100228000000
2009-01-07T01:00:00+01:00,2030302000000,2030302000000,2030302000000,2030302000000
2009-01-14T01:00:00+01:00,1987888000000,1987888000000,1987888000000,1987888000000
2009-01-21T01:00:00+01:00,1976602000000,1976602000000,1976602000000,1976602000000
2009-01-28T01:00:00+01:00,1846543000000,1846543000000,1846543000000,1846543000000
2009-02-04T01:00:00+01:00,1784520000000,1784520000000,1784520000000,1784520000000
2009-02-11T01:00:00+01:00,1781894000000,1781894000000,1781894000000,1781894000000
2009-02-18T01:00:00+01:00,1859480000000,1859480000000,1859480000000,1859480000000
2009-02-25T01:00:00+01:00,1855532000000,1855532000000,1855532000000,1855532000000
2009-03-04T01:00:00+01:00,1823904000000,1823904000000,1823904000000,1823904000000
2009-03-11T01:00:00+01:00,1825618000000,1825618000000,1825618000000,1825618000000
2009-03-18T01:00:00+01:00,1969219000000,1969219000000,1969219000000,1969219000000
2009-03-25T01:00:00+01:00,1968473000000,1968473000000,1968473000000,1968473000000
2009-04-01T02:00:00+02:00,2006807000000,2006807000000,2006807000000,2006807000000
2009-04-08T02:00:00+02:00,2027592000000,2027592000000,2027592000000,2027592000000
2009-04-15T02:00:00+02:00,2119632000000,2119632000000,2119632000000,2119632000000
2009-04-22T02:00:00+02:00,2106092000000,2106092000000,2106092000000,2106092000000
2009-04-29T02:00:00+02:00,1956938000000,1956938000000,1956938000000,1956938000000
2009-05-06T02:00:00+02:00,1967675000000,1967675000000,1967675000000,1967675000000
2009-05-13T02:00:00+02:00,2095292000000,2095292000000,2095292000000,2095292000000
2009-05-20T02:00:00+02:00,2106794000000,2106794000000,2106794000000,2106794000000
2009-05-27T02:00:00+02:00,2028423000000,2028423000000,2028423000000,2028423000000
2009-06-03T02:00:00+02:00,2020122000000,2020122000000,2020122000000,2020122000000
2009-06-10T02:00:00+02:00,1995905000000,1995905000000,1995905000000,1995905000000
2009-06-17T02:00:00+02:00,2005270000000,2005270000000,2005270000000,2005270000000
2009-06-24T02:00:00+02:00,1881900000000,1881900000000,1881900000000,1881900000000
